"Shiloh (1997)"   "181"   "1" 
"In & Out (1997)"   "152"   "3" 
"That Thing You Do! (1996)"   "178"   "4" 
"Eraser (1996)"   "217"   "4" 
"Ulee's Gold (1997)"   "79"   "4" 
"Maltese Falcon, The (1941)"   "138"   "4" 
"Hudsucker Proxy, The (1994)"   "308"   "5" 
"Tin Cup (1996)"   "75"   "2" 
"Nikita (La Femme Nikita) (1990)"   "269"   "4" 
"Home Alone (1990)"   "307"   "3" 
"French Kiss (1995)"   "222"   "3" 
"Jane Eyre (1996)"   "121"   "3" 
"Braveheart (1995)"   "269"   "1" 
"My Fellow Americans (1996)"   "13"   "4" 
"Ransom (1996)"   "230"   "5" 
"Streetcar Named Desire, A (1951)"   "269"   "4" 
"Red Firecracker, Green Firecracker (1994)"   "239"   "5" 
"Grumpier Old Men (1995)"   "245"   "5" 
"Broken Arrow (1996)"   "56"   "3" 
"Orlando (1993)"   "295"   "5" 
"Grumpier Old Men (1995)"   "271"   "2" 
"Andre (1994)"   "222"   "2" 
"Beavis and Butt-head Do America (1996)"   "69"   "3" 
"Twelve Monkeys (1995)"   "10"   "4" 
"Houseguest (1994)"   "22"   "3" 
"Island of Dr. Moreau, The (1996)"   "294"   "3" 
"Juror, The (1996)"   "82"   "1" 
"Three Musketeers, The (1993)"   "279"   "4" 
"Jaws (1975)"   "269"   "1" 
"Silence of the Lambs, The (1991)"   "6"   "5" 
"Hamlet (1996)"   "243"   "4" 
"Return of the Jedi (1983)"   "298"   "4" 
"Crash (1996)"   "282"   "1" 
"Dante's Peak (1997)"   "78"   "1" 
"Shining, The (1980)"   "118"   "5" 
"Faithful (1996)"   "283"   "5" 
"Rosewood (1997)"   "171"   "4" 
"Bram Stoker's Dracula (1992)"   "70"   "4" 
"Fargo (1996)"   "10"   "5" 
"Return of the Jedi (1983)"   "245"   "4" 
"Game, The (1997)"   "107"   "3" 
"Mary Shelley's Frankenstein (1994)"   "246"   "1" 
"Mr. Magoo (1997)"   "13"   "1" 
"Four Weddings and a Funeral (1994)"   "276"   "4" 
"From Dusk Till Dawn (1996)"   "244"   "2" 
"Pulp Fiction (1994)"   "189"   "5" 
"Kolya (1996)"   "226"   "5" 
"Con Air (1997)"   "62"   "4" 
"Parent Trap, The (1961)"   "276"   "4" 
"Philadelphia Story, The (1940)"   "214"   "4" 
"Mars Attacks! (1996)"   "306"   "4" 
"Brothers McMullen, The (1995)"   "222"   "3" 
"Crying Game, The (1992)"   "280"   "5" 
"Duck Soup (1933)"   "60"   "5" 
"Lion King, The (1994)"   "56"   "4" 
"Sabrina (1995)"   "42"   "5" 
"Groundhog Day (1993)"   "1"   "5" 
"Rising Sun (1993)"   "13"   "4" 
"Evita (1996)"   "173"   "4" 
"MatchMaker, The (1997)"   "15"   "1" 
"Taxi Driver (1976)"   "185"   "4" 
"Money Train (1995)"   "280"   "3" 
"Muriel's Wedding (1994)"   "244"   "4" 
"Donnie Brasco (1997)"   "150"   "4" 
"Bringing Up Baby (1938)"   "7"   "4" 
"In the Name of the Father (1993)"   "178"   "4" 
"Ransom (1996)"   "178"   "3" 
"Assassins (1995)"   "95"   "3" 
"Thieves (Voleurs, Les) (1996)"   "234"   "3" 
"Star Trek: First Contact (1996)"   "97"   "5" 
"Godfather, The (1972)"   "109"   "2" 
"Chasing Amy (1997)"   "117"   "5" 
"Singin' in the Rain (1952)"   "269"   "2" 
"Bushwhacked (1995)"   "130"   "3" 
"Stand by Me (1986)"   "264"   "4" 
"Mighty Aphrodite (1995)"   "207"   "3" 
"Beauty and the Beast (1991)"   "42"   "5" 
"Jack (1996)"   "246"   "2" 
"Clueless (1995)"   "87"   "4" 
"Fly Away Home (1996)"   "101"   "3" 
"Godfather, The (1972)"   "256"   "4" 
"It Could Happen to You (1994)"   "92"   "3" 
"Beautiful Girls (1996)"   "181"   "2" 
"Mars Attacks! (1996)"   "213"   "1" 
"Pretty Woman (1990)"   "92"   "2" 
"High Noon (1952)"   "292"   "5" 
"Alien 3 (1992)"   "246"   "4" 
"That Thing You Do! (1996)"   "274"   "5" 
"American President, The (1995)"   "188"   "5" 
"Remains of the Day, The (1993)"   "18"   "4" 
"Amityville: A New Generation (1993)"   "5"   "1" 
"Sophie's Choice (1982)"   "236"   "3" 
"Spy Hard (1996)"   "193"   "4" 
"Strictly Ballroom (1992)"   "144"   "4" 
"Purple Noon (1960)"   "90"   "5" 
"Father of the Bride (1950)"   "48"   "4" 
"101 Dalmatians (1996)"   "5"   "2" 
"Supercop (1992)"   "22"   "5" 
"Fantasia (1940)"   "311"   "4" 
"Braveheart (1995)"   "8"   "5" 
"Full Metal Jacket (1987)"   "276"   "4" 
"Princess Bride, The (1987)"   "222"   "5" 
"Michael (1996)"   "72"   "4" 
"Citizen Kane (1941)"   "299"   "4" 
"Delicatessen (1991)"   "1"   "5" 
"Breakdown (1997)"   "308"   "3" 
"When Harry Met Sally... (1989)"   "165"   "4" 
"I.Q. (1994)"   "222"   "3" 
"Independence Day (ID4) (1996)"   "181"   "4" 
"Seven (Se7en) (1995)"   "200"   "5" 
"So Dear to My Heart (1949)"   "234"   "4" 
"Enchanted April (1991)"   "244"   "4" 
"Birdcage, The (1996)"   "90"   "5" 
"When Harry Met Sally... (1989)"   "208"   "5" 
"Terminator 2: Judgment Day (1991)"   "263"   "4" 
"Dante's Peak (1997)"   "134"   "4" 
"Terminal Velocity (1994)"   "279"   "4" 
"Rosewood (1997)"   "2"   "4" 
"Stalingrad (1993)"   "288"   "2" 
"L.A. Confidential (1997)"   "49"   "4" 
"Fish Called Wanda, A (1988)"   "286"   "5" 
"Fly Away Home (1996)"   "205"   "3" 
"Hot Shots! Part Deux (1993)"   "22"   "4" 
"Schindler's List (1993)"   "234"   "4" 
"Conspiracy Theory (1997)"   "223"   "3" 
"Birdcage, The (1996)"   "15"   "3" 
"Long Kiss Goodnight, The (1996)"   "268"   "4" 
"Higher Learning (1995)"   "94"   "3" 
"Mission: Impossible (1996)"   "274"   "4" 
"East of Eden (1955)"   "7"   "5" 
"Bram Stoker's Dracula (1992)"   "268"   "2" 
"Professional, The (1994)"   "16"   "5" 
"Chamber, The (1996)"   "164"   "3" 
"Top Gun (1986)"   "290"   "4" 
"Boot, Das (1981)"   "92"   "4" 
"Living in Oblivion (1995)"   "239"   "5" 
"Star Trek: The Motion Picture (1979)"   "56"   "5" 
"Jaws (1975)"   "248"   "4" 
"Richard III (1995)"   "234"   "3" 
"House Arrest (1996)"   "280"   "2" 
"Godfather: Part II, The (1974)"   "308"   "5" 
"Shawshank Redemption, The (1994)"   "276"   "5" 
"Booty Call (1997)"   "192"   "3" 
"My Left Foot (1989)"   "122"   "4" 
"Beauty and the Beast (1991)"   "85"   "3" 
"Island of Dr. Moreau, The (1996)"   "262"   "2" 
"Good Will Hunting (1997)"   "201"   "3" 
"Touch (1997)"   "181"   "2" 
"Pretty Woman (1990)"   "295"   "4" 
"Speed (1994)"   "263"   "4" 
"Strange Days (1995)"   "295"   "4" 
"What Happened Was... (1994)"   "201"   "4" 
"Space Jam (1996)"   "93"   "3" 
"Grumpier Old Men (1995)"   "159"   "5" 
"Alien 3 (1992)"   "158"   "2" 
"E.T. the Extra-Terrestrial (1982)"   "293"   "3" 
"Eraser (1996)"   "82"   "3" 
"Return of the Jedi (1983)"   "276"   "5" 
"Mulholland Falls (1996)"   "13"   "5" 
"GoldenEye (1995)"   "217"   "3" 
"Fried Green Tomatoes (1991)"   "83"   "4" 
"Angels and Insects (1995)"   "189"   "5" 
"Speechless (1994)"   "222"   "4" 
"Fast, Cheap & Out of Control (1997)"   "146"   "5" 
"Independence Day (ID4) (1996)"   "267"   "3" 
"Liar Liar (1997)"   "126"   "3" 
"Adventures of Pinocchio, The (1996)"   "181"   "1" 
"Hot Shots! Part Deux (1993)"   "125"   "4" 
"Striptease (1996)"   "43"   "4" 
"Dumb & Dumber (1994)"   "13"   "1" 
"George of the Jungle (1997)"   "253"   "2" 
"Dolores Claiborne (1994)"   "42"   "3" 
"Miller's Crossing (1990)"   "77"   "4" 
"Perfect World, A (1993)"   "291"   "5" 
"Muppet Treasure Island (1996)"   "268"   "3" 
"Apollo 13 (1995)"   "262"   "3" 
"Hudsucker Proxy, The (1994)"   "234"   "3" 
"Devil's Own, The (1997)"   "29"   "3" 
"Priest (1994)"   "236"   "5" 
"Nell (1994)"   "158"   "3" 
"High Noon (1952)"   "156"   "4" 
"Madness of King George, The (1994)"   "232"   "5" 
"Michael (1996)"   "168"   "5" 
"Scream (1996)"   "37"   "4" 
"Devil's Own, The (1997)"   "141"   "3" 
"Star Trek IV: The Voyage Home (1986)"   "235"   "4" 
"Four Weddings and a Funeral (1994)"   "102"   "3" 
"Empire Strikes Back, The (1980)"   "77"   "3" 
"Rebel Without a Cause (1955)"   "90"   "5" 
"Clear and Present Danger (1994)"   "186"   "5" 
"Fried Green Tomatoes (1991)"   "44"   "5" 
"Prophecy, The (1995)"   "118"   "5" 
"High Noon (1952)"   "7"   "5" 
"That Darn Cat! (1997)"   "49"   "2" 
"Crow, The (1994)"   "62"   "1" 
"Grumpier Old Men (1995)"   "42"   "4" 
"Heathers (1989)"   "178"   "4" 
"Legends of the Fall (1994)"   "85"   "2" 
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"   "77"   "5" 
"Red Firecracker, Green Firecracker (1994)"   "58"   "2" 
"Multiplicity (1996)"   "56"   "4" 
"Leave It to Beaver (1997)"   "197"   "1" 
"Snow White and the Seven Dwarfs (1937)"   "286"   "4" 
"Contact (1997)"   "90"   "3" 
"Denise Calls Up (1995)"   "181"   "1" 
"Henry V (1989)"   "295"   "4" 
"Forrest Gump (1994)"   "224"   "4" 
"In the Name of the Father (1993)"   "272"   "4" 
"Basquiat (1996)"   "221"   "3" 
"Excess Baggage (1997)"   "66"   "1" 
"Schindler's List (1993)"   "207"   "5" 
"Roman Holiday (1953)"   "234"   "3" 
"Quiet Man, The (1952)"   "7"   "5" 
"Jurassic Park (1993)"   "87"   "5" 
"Dracula: Dead and Loving It (1995)"   "195"   "1" 
"Star Trek: The Motion Picture (1979)"   "44"   "5" 
"Marvin's Room (1996)"   "306"   "4" 
"Empire Strikes Back, The (1980)"   "194"   "3" 
"Stargate (1994)"   "94"   "3" 
"Arsenic and Old Lace (1944)"   "167"   "4" 
"Fargo (1996)"   "108"   "4" 
"Fly Away Home (1996)"   "230"   "5" 
"Flower of My Secret, The (Flor de mi secreto, La) (1995)"   "181"   "1" 
"L.A. Confidential (1997)"   "54"   "4" 
"Braveheart (1995)"   "90"   "4" 
"City Hall (1996)"   "181"   "2" 
"One Flew Over the Cuckoo's Nest (1975)"   "286"   "4" 
"Full Monty, The (1997)"   "14"   "4" 
"Clockwork Orange, A (1971)"   "311"   "2" 
"Independence Day (ID4) (1996)"   "92"   "5" 
"Amityville II: The Possession (1982)"   "21"   "1" 
"Die Hard: With a Vengeance (1995)"   "244"   "1" 
"Mission: Impossible (1996)"   "181"   "4" 
"Menace II Society (1993)"   "65"   "4" 
"Money Train (1995)"   "37"   "2" 
"Birds, The (1963)"   "44"   "5" 
"Alien (1979)"   "244"   "4" 
"Hunt for Red October, The (1990)"   "1"   "4" 
"Birdcage, The (1996)"   "270"   "5" 
"Age of Innocence, The (1993)"   "299"   "2" 
"Blown Away (1994)"   "94"   "3" 
"Real Genius (1985)"   "286"   "4" 
"Good Will Hunting (1997)"   "239"   "5" 
"Professional, The (1994)"   "216"   "5" 
"Independence Day (ID4) (1996)"   "254"   "3" 
"Alien 3 (1992)"   "62"   "2" 
"True Lies (1994)"   "178"   "4" 
"Taxi Driver (1976)"   "194"   "4" 
"Before Sunrise (1995)"   "268"   "3" 
"Sound of Music, The (1965)"   "188"   "5" 
"Liar Liar (1997)"   "276"   "4" 
"Flirting With Disaster (1996)"   "158"   "4" 
"That Thing You Do! (1996)"   "207"   "3" 
"Hoop Dreams (1994)"   "161"   "1" 
"Chinatown (1974)"   "305"   "4" 
"Lost Highway (1997)"   "47"   "3" 
"Shadowlands (1993)"   "64"   "4" 
"Tomorrow Never Dies (1997)"   "191"   "3" 
"Miracle on 34th Street (1994)"   "7"   "5" 
"True Romance (1993)"   "59"   "5" 
"Chasing Amy (1997)"   "69"   "5" 
"Smoke (1995)"   "10"   "3" 
"Bound (1996)"   "21"   "4" 
"Dead Man Walking (1995)"   "58"   "4" 
"Sleeper (1973)"   "194"   "3" 
"Shining, The (1980)"   "7"   "5" 
"Spitfire Grill, The (1996)"   "113"   "5" 
"Conspiracy Theory (1997)"   "173"   "5" 
"Under Siege (1992)"   "95"   "4" 
"Sting, The (1973)"   "16"   "5" 
"Dante's Peak (1997)"   "59"   "4" 
"Chinatown (1974)"   "311"   "3" 
"Wild Bunch, The (1969)"   "292"   "4" 
"Unforgiven (1992)"   "43"   "4" 
"Star Wars (1977)"   "79"   "4" 
"Four Weddings and a Funeral (1994)"   "235"   "5" 
"Henry V (1989)"   "125"   "5" 
"Murder at 1600 (1997)"   "284"   "3" 
"Top Gun (1986)"   "303"   "5" 
"Miracle on 34th Street (1994)"   "254"   "3" 
"Quest, The (1996)"   "255"   "1" 
"In & Out (1997)"   "104"   "2" 
"Raise the Red Lantern (1991)"   "90"   "5" 
"Secret of Roan Inish, The (1994)"   "6"   "4" 
"Cable Guy, The (1996)"   "279"   "1" 
"Face/Off (1997)"   "286"   "4" 
"Omen, The (1976)"   "222"   "3" 
"Priest (1994)"   "297"   "5" 
"Sword in the Stone, The (1963)"   "42"   "3" 
"Assassins (1995)"   "130"   "4" 
"One Flew Over the Cuckoo's Nest (1975)"   "254"   "3" 
"Trainspotting (1996)"   "109"   "1" 
"That Darn Cat! (1965)"   "230"   "2" 
"Rainmaker, The (1997)"   "244"   "3" 
"In & Out (1997)"   "6"   "2" 
"Saint, The (1997)"   "36"   "4" 
"Birds, The (1963)"   "256"   "3" 
"Boot, Das (1981)"   "102"   "1" 
"Secrets & Lies (1996)"   "104"   "4" 
"Carrie (1976)"   "21"   "5" 
"In & Out (1997)"   "111"   "4" 
"Close Shave, A (1995)"   "18"   "5" 
"Star Trek: First Contact (1996)"   "25"   "4" 
"Renaissance Man (1994)"   "110"   "3" 
"Silence of the Lambs, The (1991)"   "270"   "5" 
"Jerry Maguire (1996)"   "68"   "5" 
"Field of Dreams (1989)"   "83"   "4" 
"Contact (1997)"   "6"   "2" 
"When Harry Met Sally... (1989)"   "89"   "5" 
"In the Name of the Father (1993)"   "128"   "4" 
"Wings of Desire (1987)"   "305"   "4" 
"Very Brady Sequel, A (1996)"   "184"   "2" 
"Brazil (1985)"   "286"   "5" 
"SubUrbia (1997)"   "279"   "3" 
"Remains of the Day, The (1993)"   "256"   "5" 
"Hoop Dreams (1994)"   "221"   "5" 
"Kiss the Girls (1997)"   "140"   "3" 
"Substitute, The (1996)"   "190"   "2" 
"Star Trek VI: The Undiscovered Country (1991)"   "11"   "3" 
"Unforgiven (1992)"   "201"   "5" 
"Return of the Jedi (1983)"   "150"   "5" 
"Devil's Own, The (1997)"   "126"   "3" 
"Young Frankenstein (1974)"   "20"   "2" 
"Ransom (1996)"   "144"   "4" 
"Chain Reaction (1996)"   "181"   "1" 
"Clear and Present Danger (1994)"   "109"   "4" 
"Koyaanisqatsi (1983)"   "85"   "3" 
"Gone with the Wind (1939)"   "213"   "3" 
"Tales From the Crypt Presents: Demon Knight (1995)"   "222"   "1" 
"Seven (Se7en) (1995)"   "223"   "3" 
"William Shakespeare's Romeo and Juliet (1996)"   "215"   "4" 
"Young Frankenstein (1974)"   "218"   "3" 
"Thousand Acres, A (1997)"   "174"   "5" 
"Blues Brothers, The (1980)"   "275"   "3" 
"Ransom (1996)"   "68"   "1" 
"Romeo Is Bleeding (1993)"   "268"   "4" 
"Like Water For Chocolate (Como agua para chocolate) (1992)"   "160"   "4" 
"Heat (1995)"   "195"   "4" 
"12 Angry Men (1957)"   "224"   "4" 
"Operation Dumbo Drop (1995)"   "5"   "1" 
"Con Air (1997)"   "99"   "5" 
"Shall We Dance? (1996)"   "2"   "5" 
"Dead Man Walking (1995)"   "292"   "4" 
"Speed (1994)"   "72"   "4" 
"Star Trek: The Wrath of Khan (1982)"   "85"   "3" 
"River Wild, The (1994)"   "83"   "5" 
"Escape from L.A. (1996)"   "92"   "2" 
"Misérables, Les (1995)"   "7"   "3" 
"Brady Bunch Movie, The (1995)"   "87"   "2" 
"Down Periscope (1996)"   "287"   "4" 
"Dirty Dancing (1987)"   "1"   "2" 
"Sophie's Choice (1982)"   "234"   "2" 
"Natural Born Killers (1994)"   "222"   "5" 
"Shawshank Redemption, The (1994)"   "24"   "5" 
"Waterworld (1995)"   "7"   "3" 
"Pulp Fiction (1994)"   "82"   "3" 
"Schindler's List (1993)"   "161"   "3" 
"Mrs. Doubtfire (1993)"   "196"   "4" 
"Nightmare Before Christmas, The (1993)"   "56"   "4" 
"Matilda (1996)"   "82"   "3" 
"Dragonheart (1996)"   "7"   "2" 
"Nick of Time (1995)"   "256"   "4" 
"Pulp Fiction (1994)"   "226"   "4" 
"Last Supper, The (1995)"   "279"   "5" 
"Shall We Dance? (1937)"   "308"   "3" 
"Babe (1995)"   "16"   "5" 
"Groundhog Day (1993)"   "180"   "3" 
"Welcome to the Dollhouse (1995)"   "203"   "4" 
"Pulp Fiction (1994)"   "145"   "5" 
"Ice Storm, The (1997)"   "288"   "4" 
"Ransom (1996)"   "84"   "3" 
"Thin Blue Line, The (1988)"   "44"   "3" 
"Mighty Aphrodite (1995)"   "17"   "3" 
"Rock, The (1996)"   "313"   "4" 
"Toy Story (1995)"   "148"   "4" 
"Wag the Dog (1997)"   "197"   "4" 
"Abyss, The (1989)"   "21"   "5" 
"Maximum Risk (1996)"   "279"   "3" 
"Adventures of Robin Hood, The (1938)"   "239"   "5" 
"Marvin's Room (1996)"   "185"   "5" 
"Blade Runner (1982)"   "297"   "4" 
"Crow, The (1994)"   "303"   "4" 
"Fifth Element, The (1997)"   "186"   "1" 
"Akira (1988)"   "73"   "3" 
"Father of the Bride Part II (1995)"   "104"   "2" 
"When Harry Met Sally... (1989)"   "94"   "3" 
"Sting, The (1973)"   "239"   "5" 
"Lawrence of Arabia (1962)"   "197"   "5" 
"Toy Story (1995)"   "280"   "4" 
"Rock, The (1996)"   "1"   "3" 
"Romeo Is Bleeding (1993)"   "224"   "1" 
"Striking Distance (1993)"   "303"   "1" 
"On Golden Pond (1981)"   "60"   "4" 
"Contact (1997)"   "198"   "4" 
"Third Man, The (1949)"   "239"   "5" 
"Forrest Gump (1994)"   "6"   "3" 
"Showgirls (1995)"   "233"   "4" 
"Grifters, The (1990)"   "85"   "4" 
"Net, The (1995)"   "110"   "3" 
"Down by Law (1986)"   "184"   "3" 
"Picture Perfect (1997)"   "99"   "1" 
"Cinderella (1950)"   "13"   "2" 
"Miller's Crossing (1990)"   "201"   "4" 
"Amityville: Dollhouse (1996)"   "13"   "1" 
"Breakfast at Tiffany's (1961)"   "214"   "3" 
"Star Trek: The Wrath of Khan (1982)"   "296"   "4" 
"Searching for Bobby Fischer (1993)"   "222"   "3" 
"Exit to Eden (1994)"   "279"   "4" 
"GoodFellas (1990)"   "217"   "2" 
"Heathers (1989)"   "85"   "3" 
"Jaws (1975)"   "239"   "3" 
"Mask, The (1994)"   "13"   "4" 
"Firm, The (1993)"   "194"   "3" 
"Being There (1979)"   "208"   "5" 
"12 Angry Men (1957)"   "109"   "3" 
"Empire Strikes Back, The (1980)"   "230"   "4" 
"My Fair Lady (1964)"   "59"   "2" 
"Philadelphia Story, The (1940)"   "313"   "3" 
"Escape to Witch Mountain (1975)"   "70"   "3" 
"GoodFellas (1990)"   "62"   "5" 
"Jaws (1975)"   "198"   "3" 
"Phenomenon (1996)"   "65"   "4" 
"Fried Green Tomatoes (1991)"   "174"   "5" 
"Usual Suspects, The (1995)"   "90"   "5" 
"Blink (1994)"   "130"   "3" 
"Wedding Singer, The (1998)"   "100"   "2" 
"Fantasia (1940)"   "283"   "5" 
"Cinderella (1950)"   "275"   "3" 
"Silence of the Lambs, The (1991)"   "311"   "5" 
"Tomorrow Never Dies (1997)"   "195"   "4" 
"Sgt. Bilko (1996)"   "130"   "4" 
"Lost World: Jurassic Park, The (1997)"   "269"   "1" 
"Maverick (1994)"   "286"   "5" 
"Angels in the Outfield (1994)"   "7"   "3" 
"Star Trek: First Contact (1996)"   "56"   "5" 
"Back to the Future (1985)"   "210"   "5" 
"Dead Man Walking (1995)"   "239"   "5" 
"Searching for Bobby Fischer (1993)"   "96"   "4" 
"Maverick (1994)"   "297"   "2" 
"Sneakers (1992)"   "249"   "3" 
"Believers, The (1987)"   "94"   "2" 
"Independence Day (ID4) (1996)"   "84"   "4" 
"Hunt for Red October, The (1990)"   "275"   "4" 
"Malice (1993)"   "135"   "3" 
"Major Payne (1994)"   "291"   "4" 
"Adventures of Priscilla, Queen of the Desert, The (1994)"   "125"   "1" 
"Three Musketeers, The (1993)"   "70"   "4" 
"Dead Man Walking (1995)"   "311"   "4" 
"Cool Hand Luke (1967)"   "301"   "4" 
"Executive Decision (1996)"   "152"   "5" 
"Empire Strikes Back, The (1980)"   "244"   "4" 
"Pete's Dragon (1977)"   "275"   "2" 
"River Wild, The (1994)"   "53"   "4" 
"Twister (1996)"   "198"   "2" 
"Tommy Boy (1995)"   "244"   "4" 
"Phenomenon (1996)"   "26"   "4" 
"Mighty Aphrodite (1995)"   "151"   "3" 
"It's a Wonderful Life (1946)"   "124"   "1" 
"Amadeus (1984)"   "24"   "5" 
"What's Eating Gilbert Grape (1993)"   "271"   "3" 
"Microcosmos: Le peuple de l'herbe (1996)"   "307"   "3" 
"Gridlock'd (1997)"   "294"   "3" 
"Last of the Mohicans, The (1992)"   "234"   "2" 
"Dumbo (1941)"   "25"   "3" 
"Big Night (1996)"   "293"   "3" 
"Fantasia (1940)"   "201"   "3" 
"Beavis and Butt-head Do America (1996)"   "75"   "1" 
"Return of the Jedi (1983)"   "13"   "5" 
"Crow, The (1994)"   "207"   "2" 
"Star Wars (1977)"   "2"   "5" 
"Clear and Present Danger (1994)"   "313"   "4" 
"Phenomenon (1996)"   "144"   "4" 
"Birds, The (1963)"   "188"   "4" 
"Lost Highway (1997)"   "276"   "4" 
"Eye for an Eye (1996)"   "145"   "1" 
"Jaws (1975)"   "72"   "4" 
"True Lies (1994)"   "83"   "4" 
"Extreme Measures (1996)"   "181"   "3" 
"Ghost (1990)"   "109"   "4" 
"Moll Flanders (1996)"   "207"   "3" 
"When Harry Met Sally... (1989)"   "185"   "4" 
"Room with a View, A (1986)"   "14"   "5" 
"Everyone Says I Love You (1996)"   "149"   "2" 
"Fugitive, The (1993)"   "57"   "5" 
"Some Folks Call It a Sling Blade (1993)"   "230"   "5" 
"She's So Lovely (1997)"   "176"   "4" 
"Dances with Wolves (1990)"   "253"   "4" 
"Full Monty, The (1997)"   "284"   "4" 
"Ben-Hur (1959)"   "106"   "4" 
"Apocalypse Now (1979)"   "121"   "3" 
"Remains of the Day, The (1993)"   "62"   "2" 
"Cinderella (1950)"   "291"   "4" 
"Homeward Bound II: Lost in San Francisco (1996)"   "84"   "4" 
"Star Trek: Generations (1994)"   "293"   "2" 
"Quiz Show (1994)"   "207"   "3" 
"Godfather: Part II, The (1974)"   "194"   "4" 
"Dances with Wolves (1990)"   "109"   "3" 
"That Thing You Do! (1996)"   "283"   "4" 
"Sense and Sensibility (1995)"   "297"   "5" 
"U Turn (1997)"   "181"   "1" 
"My Best Friend's Wedding (1997)"   "78"   "4" 
"Bob Roberts (1992)"   "11"   "4" 
"Three Colors: Red (1994)"   "308"   "4" 
"Oliver & Company (1988)"   "193"   "4" 
